disease	alpha	l1_ratio	pearson_r	mse	r2	model_run	r2_mean	pearson_r_mean	mse_mean
Alcoholic_liver_disease	0.06579332246575682	0.05	0.18584152714232938	22.023891224142254	-0.005954511917148908	0.06579-0.05000	-0.004440102439587745	0.21004136485789168	19.28156227116589
Alcoholic_liver_disease	0.06579332246575682	0.05	0.19229975154878534	20.908565619219008	0.0003823435588702351	0.06579-0.05000	-0.004440102439587745	0.21004136485789168	19.28156227116589
Alcoholic_liver_disease	0.06579332246575682	0.05	0.19657065956172576	16.388619478011066	0.0004098294795215063	0.06579-0.05000	-0.004440102439587745	0.21004136485789168	19.28156227116589
Alcoholic_liver_disease	0.06579332246575682	0.01	0.1930486092463703	16.77343593145992	0.0014223012739463803	0.06579-0.01000	-0.0036775362251591282	0.2425467676767456	19.267592229459268
Alcoholic_liver_disease	0.06579332246575682	0.01	0.2271635199724587	21.451190250549153	-0.0010818713515206024	0.06579-0.01000	-0.0036775362251591282	0.2425467676767456	19.267592229459268
Alcoholic_liver_disease	0.06579332246575682	0.01	0.3092102996489716	17.93961348987574	-0.011678026207160519	0.06579-0.01000	-0.0036775362251591282	0.2425467676767456	19.267592229459268
Alcoholic_liver_disease	0.06579332246575682	0.01	0.35681558253466894	18.272936826759086	-0.01356683117394697	0.06579-0.01000	-0.0036775362251591282	0.2425467676767456	19.267592229459268
Alcoholic_liver_disease	0.06579332246575682	0.01	0.039443586942348896	25.984355586917793	-0.012523521908129664	0.06579-0.01000	-0.0036775362251591282	0.2425467676767456	19.267592229459268
Alcoholic_liver_disease	0.06579332246575682	0.01	0.37078630176437	17.52002307787443	0.00237511764373588	0.06579-0.01000	-0.0036775362251591282	0.2425467676767456	19.267592229459268
Alcoholic_liver_disease	0.06579332246575682	0.01	0.2767680659561689	15.453076179162498	0.0013717961952994795	0.06579-0.01000	-0.0036775362251591282	0.2425467676767456	19.267592229459268
Alcoholic_liver_disease	0.06579332246575682	0.01	0.21374575329298134	22.008087993736982	-0.005232689839149263	0.06579-0.01000	-0.0036775362251591282	0.2425467676767456	19.267592229459268
Alcoholic_liver_disease	0.06579332246575682	0.01	0.18314991550110363	20.89972522825416	0.000804993828584788	0.06579-0.01000	-0.0036775362251591282	0.2425467676767456	19.267592229459268
Alcoholic_liver_disease	0.06579332246575682	0.01	0.2553360419080137	16.37347773000291	0.0013333692867492086	0.06579-0.01000	-0.0036775362251591282	0.2425467676767456	19.267592229459268
Alcoholic_liver_disease	0.06579332246575682	0.005	0.19603273900267215	16.77184985488058	0.0015167256189090317	0.06579-0.00500	-0.0035754120138811853	0.24539384454478502	19.26571753504627
Alcoholic_liver_disease	0.06579332246575682	0.005	0.22775194710462066	21.44950623517285	-0.001003281900557429	0.06579-0.00500	-0.0035754120138811853	0.24539384454478502	19.26571753504627
Alcoholic_liver_disease	0.06579332246575682	0.005	0.31529982267182066	17.93699441010714	-0.01153032706903434	0.06579-0.00500	-0.0035754120138811853	0.24539384454478502	19.26571753504627
Alcoholic_liver_disease	0.06579332246575682	0.005	0.3580705035361075	18.270886184709735	-0.013453085759975725	0.06579-0.00500	-0.0035754120138811853	0.24539384454478502	19.26571753504627
Alcoholic_liver_disease	0.06579332246575682	0.005	0.044416698881030996	25.983276202542847	-0.01248146190532684	0.06579-0.00500	-0.0035754120138811853	0.24539384454478502	19.26571753504627
Alcoholic_liver_disease	0.06579332246575682	0.005	0.37202408659505765	17.517604411672078	0.002512841297115709	0.06579-0.00500	-0.0035754120138811853	0.24539384454478502	19.26571753504627
Alcoholic_liver_disease	0.06579332246575682	0.005	0.2820023863236611	15.450989394078498	0.001506651056299324	0.06579-0.00500	-0.0035754120138811853	0.24539384454478502	19.26571753504627
Alcoholic_liver_disease	0.06579332246575682	0.005	0.2155328734255626	22.006059172262734	-0.00514002219494758	0.06579-0.00500	-0.0035754120138811853	0.24539384454478502	19.26571753504627
Alcoholic_liver_disease	0.06579332246575682	0.005	0.1826087006898914	20.898564594163012	0.0008604825862215115	0.06579-0.00500	-0.0035754120138811853	0.24539384454478502	19.26571753504627
Alcoholic_liver_disease	0.06579332246575682	0.005	0.2601986872174255	16.37144489087323	0.0014573581324844875	0.06579-0.00500	-0.0035754120138811853	0.24539384454478502	19.26571753504627
Alcoholic_liver_disease	0.06579332246575682	0.001	0.19818139307302132	16.77059324722328	0.001591535597482041	0.06579-0.00100	-0.003494486826623666	0.24740293694805157	19.264232013719923
Alcoholic_liver_disease	0.06579332246575682	0.001	0.22812717342685881	21.44817193180948	-0.0009410127727211837	0.06579-0.00100	-0.003494486826623666	0.24740293694805157	19.264232013719923
Alcoholic_liver_disease	0.06579332246575682	0.001	0.3196502740455891	17.93491860650957	-0.011413265188767507	0.06579-0.00100	-0.003494486826623666	0.24740293694805157	19.264232013719923
Alcoholic_liver_disease	0.06579332246575682	0.001	0.35884473158669017	18.269260914368026	-0.013362934947018568	0.06579-0.00100	-0.003494486826623666	0.24740293694805157	19.264232013719923
Alcoholic_liver_disease	0.06579332246575682	0.001	0.04805232061247354	25.982421192993236	-0.012448145039817504	0.06579-0.00100	-0.003494486826623666	0.24740293694805157	19.264232013719923
Alcoholic_liver_disease	0.06579332246575682	0.001	0.3728456185419709	17.515687580728656	0.002621989454965057	0.06579-0.00100	-0.003494486826623666	0.24740293694805157	19.264232013719923
Alcoholic_liver_disease	0.06579332246575682	0.001	0.28569866911140795	15.449335670397552	0.001613520076418351	0.06579-0.00100	-0.003494486826623666	0.24740293694805157	19.264232013719923
Alcoholic_liver_disease	0.06579332246575682	0.001	0.21678507267557684	22.004451677542	-0.00506659890426997	0.06579-0.00100	-0.003494486826623666	0.24740293694805157	19.264232013719923
Alcoholic_liver_disease	0.06579332246575682	0.001	0.18218269561354095	20.89764531339493	0.0009044324823425098	0.06579-0.00100	-0.003494486826623666	0.24740293694805157	19.264232013719923
Alcoholic_liver_disease	0.06579332246575682	0.001	0.26366142079338617	16.3698340022325	0.0015556109751501124	0.06579-0.00100	-0.003494486826623666	0.24740293694805157	19.264232013719923
Alcoholic_liver_disease	0.06579332246575682	0.0001	0.19863861569228006	16.770311995740972	0.0016082794214138385	0.06579-0.00010	-0.0034763725129865588	0.24782588386700471	19.263899496998654
Alcoholic_liver_disease	0.06579332246575682	0.0001	0.2282016678368088	21.447873278335013	-0.0009270752440520003	0.06579-0.00010	-0.0034763725129865588	0.24782588386700471	19.263899496998654
Alcoholic_liver_disease	0.06579332246575682	0.0001	0.3205719537084846	17.93445391028866	-0.011387059331220861	0.06579-0.00010	-0.0034763725129865588	0.24782588386700471	19.263899496998654
Alcoholic_liver_disease	0.06579332246575682	0.0001	0.3589953040756266	18.268897076813026	-0.01334275353440928	0.06579-0.00010	-0.0034763725129865588	0.24782588386700471	19.263899496998654
Alcoholic_liver_disease	0.06579332246575682	0.0001	0.048831960938075805	25.982229845692476	-0.012440688874809869	0.06579-0.00010	-0.0034763725129865588	0.24782588386700471	19.263899496998654
Alcoholic_liver_disease	0.06579332246575682	0.0001	0.37301285030904396	17.515258488520743	0.002646422816812599	0.06579-0.00010	-0.0034763725129865588	0.24782588386700471	19.263899496998654
Alcoholic_liver_disease	0.06579332246575682	0.0001	0.2864770343721867	15.448965486528005	0.0016374425659239078	0.06579-0.00010	-0.0034763725129865588	0.24782588386700471	19.263899496998654
Alcoholic_liver_disease	0.06579332246575682	0.0001	0.21704778407035982	22.00409187765519	-0.005050164827482773	0.06579-0.00010	-0.0034763725129865588	0.24782588386700471	19.263899496998654
Alcoholic_liver_disease	0.06579332246575682	0.0001	0.18208800685418625	20.897439593265446	0.0009142677564336621	0.06579-0.00010	-0.0034763725129865588	0.24782588386700471	19.263899496998654
Alcoholic_liver_disease	0.06579332246575682	0.0001	0.2643936608129945	16.369473417147038	0.001577604121525189	0.06579-0.00010	-0.0034763725129865588	0.24782588386700471	19.263899496998654
Alcoholic_liver_disease	0.05994842503189412	0.99	0.0	16.798757314829295	-8.516379384704287e-05	0.05995-0.99000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.99	0.0	21.48318364601333	-0.0025749357376025905	0.05995-0.99000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.99	0.0	17.97950363995648	-0.013927572348250372	0.05995-0.99000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.99	0.0	18.309417693631833	-0.015590359027474188	0.05995-0.99000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.99	0.0	25.99080591608804	-0.012774869684951673	0.05995-0.99000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.99	0.0	17.562466915530813	-4.17187017691667e-05	0.05995-0.99000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.99	0.0	15.48311530892757	-0.0005694303833672087	0.05995-0.99000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.99	0.0	22.04153288576654	-0.0067603054496383486	0.05995-0.99000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.99	0.0	20.925443521337158	-0.0004245720980067258	0.05995-0.99000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.99	0.0	16.405147106720445	-0.0005982392734367181	0.05995-0.99000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.95	0.0	16.798757314829295	-8.516379384704287e-05	0.05995-0.95000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.95	0.0	21.48318364601333	-0.0025749357376025905	0.05995-0.95000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.95	0.0	17.97950363995648	-0.013927572348250372	0.05995-0.95000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.95	0.0	18.309417693631833	-0.015590359027474188	0.05995-0.95000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.95	0.0	25.99080591608804	-0.012774869684951673	0.05995-0.95000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.95	0.0	17.562466915530813	-4.17187017691667e-05	0.05995-0.95000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.95	0.0	15.48311530892757	-0.0005694303833672087	0.05995-0.95000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.95	0.0	22.04153288576654	-0.0067603054496383486	0.05995-0.95000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.95	0.0	20.925443521337158	-0.0004245720980067258	0.05995-0.95000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.95	0.0	16.405147106720445	-0.0005982392734367181	0.05995-0.95000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.9	0.0	16.798757314829295	-8.516379384704287e-05	0.05995-0.90000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.9	0.0	21.48318364601333	-0.0025749357376025905	0.05995-0.90000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.9	0.0	17.97950363995648	-0.013927572348250372	0.05995-0.90000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.9	0.0	18.309417693631833	-0.015590359027474188	0.05995-0.90000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.9	0.0	25.99080591608804	-0.012774869684951673	0.05995-0.90000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.9	0.0	17.562466915530813	-4.17187017691667e-05	0.05995-0.90000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.9	0.0	15.48311530892757	-0.0005694303833672087	0.05995-0.90000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.9	0.0	22.04153288576654	-0.0067603054496383486	0.05995-0.90000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.9	0.0	20.925443521337158	-0.0004245720980067258	0.05995-0.90000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.9	0.0	16.405147106720445	-0.0005982392734367181	0.05995-0.90000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.7	0.0	16.798757314829295	-8.516379384704287e-05	0.05995-0.70000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.7	0.0	21.48318364601333	-0.0025749357376025905	0.05995-0.70000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.7	0.0	17.97950363995648	-0.013927572348250372	0.05995-0.70000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.7	0.0	18.309417693631833	-0.015590359027474188	0.05995-0.70000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.7	0.0	25.99080591608804	-0.012774869684951673	0.05995-0.70000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.7	0.0	17.562466915530813	-4.17187017691667e-05	0.05995-0.70000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.7	0.0	15.48311530892757	-0.0005694303833672087	0.05995-0.70000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.7	0.0	22.04153288576654	-0.0067603054496383486	0.05995-0.70000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.7	0.0	20.925443521337158	-0.0004245720980067258	0.05995-0.70000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.7	0.0	16.405147106720445	-0.0005982392734367181	0.05995-0.70000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.5	0.0	16.798757314829295	-8.516379384704287e-05	0.05995-0.50000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.5	0.0	21.48318364601333	-0.0025749357376025905	0.05995-0.50000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.5	0.0	17.97950363995648	-0.013927572348250372	0.05995-0.50000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.5	0.0	18.309417693631833	-0.015590359027474188	0.05995-0.50000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.5	0.0	25.99080591608804	-0.012774869684951673	0.05995-0.50000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.5	0.0	17.562466915530813	-4.17187017691667e-05	0.05995-0.50000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.5	0.0	15.48311530892757	-0.0005694303833672087	0.05995-0.50000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.5	0.0	22.04153288576654	-0.0067603054496383486	0.05995-0.50000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.5	0.0	20.925443521337158	-0.0004245720980067258	0.05995-0.50000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.5	0.0	16.405147106720445	-0.0005982392734367181	0.05995-0.50000	-0.005334716649834403	0.0	19.29793739488015
Alcoholic_liver_disease	0.05994842503189412	0.2	-0.07223763879969639	16.799080281485562	-0.0001043910590121655	0.05995-0.20000	-0.0053415420089655274	-0.007073600571350272	19.298061004899886
Alcoholic_liver_disease	0.05994842503189412	0.2	0.10575535064010111	21.483096986226315	-0.002570891507853945	0.05995-0.20000	-0.0053415420089655274	-0.007073600571350272	19.298061004899886
Alcoholic_liver_disease	0.05994842503189412	0.2	0.025975499996495365	17.9793793637627	-0.013920563975717837	0.05995-0.20000	-0.0053415420089655274	-0.007073600571350272	19.298061004899886
Alcoholic_liver_disease	0.05994842503189412	0.2	0.0	18.309417693631833	-0.015590359027474188	0.05995-0.20000	-0.0053415420089655274	-0.007073600571350272	19.298061004899886
Alcoholic_liver_disease	0.05994842503189412	0.2	-0.03384717645925345	25.991150900843838	-0.012788312588270179	0.05995-0.20000	-0.0053415420089655274	-0.007073600571350272	19.298061004899886
Alcoholic_liver_disease	0.05994842503189412	0.2	0.0	17.562466915530813	-4.17187017691667e-05	0.05995-0.20000	-0.0053415420089655274	-0.007073600571350272	19.298061004899886
Alcoholic_liver_disease	0.05994842503189412	0.2	-0.06161391996272346	15.483549175061208	-0.000597468228564102	0.05995-0.20000	-0.0053415420089655274	-0.007073600571350272	19.298061004899886
Alcoholic_liver_disease	0.05994842503189412	0.2	-0.020981286796321316	22.041693339270505	-0.006767634260184341	0.05995-0.20000	-0.0053415420089655274	-0.007073600571350272	19.298061004899886
Alcoholic_liver_disease	0.05994842503189412	0.2	0.0	20.925443521337158	-0.0004245720980067258	0.05995-0.20000	-0.0053415420089655274	-0.007073600571350272	19.298061004899886
Alcoholic_liver_disease	0.05994842503189412	0.2	-0.013786834332104585	16.405331871848933	-0.0006095086428026253	0.05995-0.20000	-0.0053415420089655274	-0.007073600571350272	19.298061004899886
Alcoholic_liver_disease	0.05994842503189412	0.1	0.10389072907149782	16.79356542933798	0.00022392619148148274	0.05995-0.10000	-0.004927749706749085	0.16482955422213535	19.2904665862864
Alcoholic_liver_disease	0.05994842503189412	0.1	0.20027330276543506	21.47339648896385	-0.002118189730510922	0.05995-0.10000	-0.004927749706749085	0.16482955422213535	19.2904665862864
Alcoholic_liver_disease	0.05994842503189412	0.1	0.14136872945789103	17.970804657638617	-0.013437006079009883	0.05995-0.10000	-0.004927749706749085	0.16482955422213535	19.2904665862864
Alcoholic_liver_disease	0.05994842503189412	0.1	0.31114212727144347	18.297905079205243	-0.014951775080431995	0.05995-0.10000	-0.004927749706749085	0.16482955422213535	19.2904665862864
Alcoholic_liver_disease	0.05994842503189412	0.1	-0.023218046072568225	25.99235474026019	-0.012835222188224638	0.05995-0.10000	-0.004927749706749085	0.16482955422213535	19.2904665862864
Alcoholic_liver_disease	0.05994842503189412	0.1	0.34330414084269556	17.55086262916458	0.000619052392508701	0.05995-0.10000	-0.004927749706749085	0.16482955422213535	19.2904665862864
Alcoholic_liver_disease	0.05994842503189412	0.1	0.1086538544873227	15.47816063765282	-0.000249243359231599	0.05995-0.10000	-0.004927749706749085	0.16482955422213535	19.2904665862864
Alcoholic_liver_disease	0.05994842503189412	0.1	0.12445028604593507	22.035019985085196	-0.006462824783783905	0.05995-0.10000	-0.004927749706749085	0.16482955422213535	19.2904665862864
Alcoholic_liver_disease	0.05994842503189412	0.1	0.21862787221388824	20.914753603064224	8.650222656170214e-05	0.05995-0.10000	-0.004927749706749085	0.16482955422213535	19.2904665862864
Alcoholic_liver_disease	0.05994842503189412	0.1	0.1198025461378126	16.397842612491285	-0.00015271665684979396	0.05995-0.10000	-0.004927749706749085	0.16482955422213535	19.2904665862864
Alcoholic_liver_disease	0.05994842503189412	0.05	0.16348343560063586	16.782868036713158	0.0008607770879414112	0.05995-0.05000	-0.004270830661346337	0.21420417010523002	19.278466316592564
Alcoholic_liver_disease	0.05994842503189412	0.05	0.21802661887649136	21.461089339378564	-0.0015438409790460295	0.05995-0.05000	-0.004270830661346337	0.21420417010523002	19.278466316592564
Alcoholic_liver_disease	0.05994842503189412	0.05	0.2453264845357965	17.95507462512902	-0.012549934111129035	0.05995-0.05000	-0.004270830661346337	0.21420417010523002	19.278466316592564
Alcoholic_liver_disease	0.05994842503189412	0.05	0.34669875767452807	18.28434536269491	-0.014199642074922414	0.05995-0.05000	-0.004270830661346337	0.21420417010523002	19.278466316592564
Alcoholic_liver_disease	0.05994842503189412	0.05	0.0038501394076668758	25.990087282985712	-0.012746866953950997	0.05995-0.05000	-0.004270830661346337	0.21420417010523002	19.278466316592564
Alcoholic_liver_disease	0.05994842503189412	0.05	0.3628629554945103	17.53370102317475	0.0015962682945966922	0.05995-0.05000	-0.004270830661346337	0.21420417010523002	19.278466316592564
Alcoholic_liver_disease	0.05994842503189412	0.05	0.21863917999923876	15.465539251279772	0.0005663918099159115	0.05995-0.05000	-0.004270830661346337	0.21420417010523002	19.278466316592564
Alcoholic_liver_disease	0.05994842503189412	0.05	0.18889670430352773	22.020579827835096	-0.005803261894070433	0.05995-0.05000	-0.004270830661346337	0.21420417010523002	19.278466316592564
Alcoholic_liver_disease	0.05994842503189412	0.05	0.19036770309782852	20.905945964674842	0.0005075866283287267	0.05995-0.05000	-0.004270830661346337	0.21420417010523002	19.278466316592564
Alcoholic_liver_disease	0.05994842503189412	0.05	0.20388972206207592	16.385432452059796	0.0006042155788728021	0.05995-0.05000	-0.004270830661346337	0.21420417010523002	19.278466316592564
Alcoholic_liver_disease	0.05994842503189412	0.01	0.1936871884514731	16.77069411809602	0.001585530423325543	0.05995-0.01000	-0.003498281306820694	0.243099816312515	19.264309543539493
Alcoholic_liver_disease	0.05994842503189412	0.01	0.2272984142402404	21.44778755937336	-0.0009230749206414757	0.05995-0.01000	-0.003498281306820694	0.243099816312515	19.264309543539493
Alcoholic_liver_disease	0.05994842503189412	0.01	0.31032655870638687	17.935262938274477	-0.01143268327046032	0.05995-0.01000	-0.003498281306820694	0.243099816312515	19.264309543539493
Alcoholic_liver_disease	0.05994842503189412	0.01	0.3570558598221428	18.269021668942997	-0.013349664435024833	0.05995-0.01000	-0.003498281306820694	0.243099816312515	19.264309543539493
Alcoholic_liver_disease	0.05994842503189412	0.01	0.040408428911732325	25.983537270947686	-0.012491634868818213	0.05995-0.01000	-0.003498281306820694	0.243099816312515	19.264309543539493
Alcoholic_liver_disease	0.05994842503189412	0.01	0.37106785893058225	17.51545493222466	0.0026352369224711403	0.05995-0.01000	-0.003498281306820694	0.243099816312515	19.264309543539493
Alcoholic_liver_disease	0.05994842503189412	0.01	0.2777684236898531	15.449778455115904	0.0015849058831772789	0.05995-0.01000	-0.003498281306820694	0.243099816312515	19.264309543539493
Alcoholic_liver_disease	0.05994842503189412	0.01	0.21409609588382697	22.004480581169048	-0.005067919094863926	0.05995-0.01000	-0.003498281306820694	0.243099816312515	19.264309543539493
Alcoholic_liver_disease	0.05994842503189412	0.01	0.1830632179264972	20.897035784067644	0.0009335734711970467	0.05995-0.01000	-0.003498281306820694	0.243099816312515	19.264309543539493
Alcoholic_liver_disease	0.05994842503189412	0.01	0.2562261165624151	16.370042127183144	0.0015429168214308175	0.05995-0.01000	-0.003498281306820694	0.243099816312515	19.264309543539493
Alcoholic_liver_disease	0.05994842503189412	0.005	0.19636581879581402	16.76912571646778	0.001678902520432457	0.05995-0.00500	-0.003397293624749187	0.2456466394271588	19.26245573017905
Alcoholic_liver_disease	0.05994842503189412	0.005	0.22781680813733463	21.446125174823123	-0.0008454949347749263	0.05995-0.00500	-0.003397293624749187	0.2456466394271588	19.26245573017905
Alcoholic_liver_disease	0.05994842503189412	0.005	0.31578213222094254	17.932671035928017	-0.01128651676294501	0.05995-0.00500	-0.003397293624749187	0.2456466394271588	19.26245573017905
Alcoholic_liver_disease	0.05994842503189412	0.005	0.35815792503579463	18.266994734542287	-0.013237234041541646	0.05995-0.00500	-0.003397293624749187	0.2456466394271588	19.26245573017905
Alcoholic_liver_disease	0.05994842503189412	0.005	0.044882727644915035	25.982464712104246	-0.012449840834173775	0.05995-0.00500	-0.003397293624749187	0.2456466394271588	19.26245573017905
Alcoholic_liver_disease	0.05994842503189412	0.005	0.3721662672708705	17.513063795608378	0.002771392986587573	0.05995-0.00500	-0.003397293624749187	0.2456466394271588	19.26245573017905
Alcoholic_liver_disease	0.05994842503189412	0.005	0.2824501457118262	15.447712684696468	0.0017184027079852893	0.05995-0.00500	-0.003397293624749187	0.2456466394271588	19.26245573017905
Alcoholic_liver_disease	0.05994842503189412	0.005	0.21569256073781828	22.002475474758	-0.00497633465047409	0.05995-0.00500	-0.003397293624749187	0.2456466394271588	19.26245573017905
Alcoholic_liver_disease	0.05994842503189412	0.005	0.1825711372794729	20.895892611464784	0.0009882274125045942	0.05995-0.00500	-0.003397293624749187	0.2456466394271588	19.26245573017905
Alcoholic_liver_disease	0.05994842503189412	0.005	0.2605808714367993	16.368031361397406	0.0016655593489076637	0.05995-0.00500	-0.003397293624749187	0.2456466394271588	19.26245573017905
Alcoholic_liver_disease	0.05994842503189412	0.001	0.19831340374073	16.767883091569107	0.0017528800594869276	0.05995-0.00100	-0.003317267704182736	0.2474649100836542	19.260986730321644
Alcoholic_liver_disease	0.05994842503189412	0.001	0.22815401987696943	21.44480798616405	-0.0007840245141434998	0.05995-0.00100	-0.003317267704182736	0.2474649100836542	19.260986730321644
Alcoholic_liver_disease	0.05994842503189412	0.001	0.31972073381257615	17.930616739337122	-0.01117066773857811	0.05995-0.00100	-0.003317267704182736	0.2474649100836542	19.260986730321644
Alcoholic_liver_disease	0.05994842503189412	0.001	0.3588534377934635	18.26538822971963	-0.013148124118062876	0.05995-0.00100	-0.003317267704182736	0.2474649100836542	19.260986730321644
Alcoholic_liver_disease	0.05994842503189412	0.001	0.04818084712572763	25.981615092726013	-0.012416734005634034	0.05995-0.00100	-0.003317267704182736	0.2474649100836542	19.260986730321644
Alcoholic_liver_disease	0.05994842503189412	0.001	0.37290790198581947	17.511168755868976	0.002879300310035804	0.05995-0.00100	-0.003317267704182736	0.2474649100836542	19.260986730321644
Alcoholic_liver_disease	0.05994842503189412	0.001	0.2857946562760555	15.446075588258513	0.0018241972214100288	0.05995-0.00100	-0.003317267704182736	0.2474649100836542	19.260986730321644
Alcoholic_liver_disease	0.05994842503189412	0.001	0.21682514158991417	22.00088673900395	-0.004903768186911073	0.05995-0.00100	-0.003317267704182736	0.2474649100836542	19.260986730321644
Alcoholic_liver_disease	0.05994842503189412	0.001	0.1821835548335603	20.894987143997735	0.0010315169084881282	0.05995-0.00100	-0.003317267704182736	0.2474649100836542	19.260986730321644
Alcoholic_liver_disease	0.05994842503189412	0.001	0.26371540380172576	16.36643793657134	0.0017627470220813457	0.05995-0.00100	-0.003317267704182736	0.2474649100836542	19.260986730321644
Alcoholic_liver_disease	0.05994842503189412	0.0001	0.198729930578522	16.76760496717909	0.001769437717350164	0.05995-0.00010	-0.0032993545201564943	0.24785000144423117	19.26065790873151
Alcoholic_liver_disease	0.05994842503189412	0.0001	0.22822171159429966	21.44451316050176	-0.0007702656214070291	0.05995-0.00010	-0.0032993545201564943	0.24785000144423117	19.26065790873151
Alcoholic_liver_disease	0.05994842503189412	0.0001	0.3205597267132319	17.930156853746936	-0.011144733169451415	0.05995-0.00010	-0.0032993545201564943	0.24785000144423117	19.26065790873151
Alcoholic_liver_disease	0.05994842503189412	0.0001	0.35899047135390394	18.265028590113133	-0.013128175558081656	0.05995-0.00010	-0.0032993545201564943	0.24785000144423117	19.26065790873151
Alcoholic_liver_disease	0.05994842503189412	0.0001	0.04889117780025559	25.981424949720235	-0.01240932476797818	0.05995-0.00010	-0.0032993545201564943	0.24785000144423117	19.26065790873151
Alcoholic_liver_disease	0.05994842503189412	0.0001	0.3730602421812929	17.51074453852961	0.0029034560871940007	0.05995-0.00010	-0.0032993545201564943	0.24785000144423117	19.26065790873151
