P_value,logOR,OR,gene
1.0,0.043228316,1.0441762697863837,ENSG00000157514
5.845420000000001e-19,-0.121644751,0.8854628724356856,ENSG00000163888
1.0,0.001022803,1.0010233262413641,ENSG00000145901
1.0,-0.010852215,0.9892064578499388,ENSG00000142676
1.0,-0.04720411,0.953892678684363,ENSG00000091640
1.0,0.003487986,1.0034940761018394,ENSG00000136273
1.0,-0.002372633,0.9976301794689179,ENSG00000152240
1.0,-0.013428849,0.986660915731139,ENSG00000157326
1.0,0.004498406,1.0045085390167139,ENSG00000053372
1.0,0.018324295,1.0184932150967088,ENSG00000140044
1.0,-0.056868978,0.944717840078846,ENSG00000081307
1.0,-0.014702523,0.9854050313393838,ENSG00000197885
1.0,0.010831845,1.0108907218225647,ENSG00000278619
1.0,-0.014913184,0.9851974667937219,ENSG00000131876
1.0,0.010582626,1.010638820038422,ENSG00000197265
0.004693117,-0.072625533,0.9299490000448327,ENSG00000111832
4.16556e-30,-0.149199728,0.8613970526061785,ENSG00000124659
1.0,-0.035094235,0.9655144267184325,ENSG00000122783
0.000610421,0.06695789,1.0692504510900662,ENSG00000067715
0.148988582,0.046746111,1.0478559362088091,ENSG00000144362
1.0,0.016586509,1.0167248288298962,ENSG00000139131
1.0,-0.019753761,0.9804400661668203,ENSG00000110987
1.0,0.001164536,1.0011652143353373,ENSG00000120725
1.0,-0.007323625,0.992703127393566,ENSG00000166123
1.0,0.026192791,1.026538836846175,ENSG00000108924
4.72261e-11,-0.101255003,0.9037025566379954,ENSG00000254505
1.0,0.020194623,1.0203999139950597,ENSG00000169220
5.97337e-07,0.066565491,1.0688309605915176,ENSG00000198576
0.015424473,-0.073164556,0.929447871217097,ENSG00000029639
1.0,-0.019368006,0.9808183487820586,ENSG00000139988
1.0,0.019486609,1.0196777122649894,ENSG00000102967
1.0,0.014625613,1.0147330906138983,ENSG00000149743
0.000883128,-0.061577829,0.9402797618579658,ENSG00000198252
1.0,0.001108476,1.0011090905865851,ENSG00000187772
0.00311483,-0.072488551,0.9300763950439686,ENSG00000106105
1.0,0.005712914,1.0057292638133832,ENSG00000094841
0.008639083,-0.038119111,0.9625982780190373,ENSG00000158773
1.0,0.048315247,1.04950145536517,ENSG00000123810
1.0,-0.017754038,0.9824026363616256,ENSG00000162458
1.0,-0.005515072,0.9945001080903315,ENSG00000134986
1.0,0.038403762,1.0391507177588755,ENSG00000128487
1.0,0.000139303,1.0001393127031135,ENSG00000008256
1.0,-0.034776887,0.9658208794142259,ENSG00000153944
1.0,-0.023199676,0.977067367390245,ENSG00000148572
0.176569243,-0.050317394,0.9509275578966127,ENSG00000161980
2.28677e-19,-0.122459437,0.8847417919969441,ENSG00000137996
1.0,0.021775476,1.022014291971225,ENSG00000154839
1.0,0.026529573,1.0268846148713648,ENSG00000170854
6.67856e-14,-0.107482162,0.8980925424826923,ENSG00000151576
1.0,-0.035798276,0.9648349042098529,ENSG00000167994
0.043006168,-0.068940845,0.9333818926509958,ENSG00000138035
0.013724719,0.048632139,1.0498340866816818,ENSG00000143845
1.0,-0.050458674,0.9507932203410614,ENSG00000213339
7.77933e-06,-0.08356299,0.919833144556593,ENSG00000065491
1.0,-0.04694461,0.9541402459549456,ENSG00000141642
0.018451412,-0.068676478,0.9336286806416733,ENSG00000134440
1.0,-0.007406507,0.9926208535825175,ENSG00000179163
1.0,0.023476913,1.0237546650498397,ENSG00000185985
1.0,-0.018749698,0.9814249841380777,ENSG00000112818
1.0,0.010749493,1.0108074763776027,ENSG00000104375
0.028292483,-0.052261476,0.9490806725779388,ENSG00000080166
1.0,0.030477802,1.0309470048331655,ENSG00000104827
1.0,0.00832183,1.0083565526791862,ENSG00000179222
1.0,-0.011942841,0.9881281916670867,ENSG00000101444
4.32387e-07,-0.069928157,0.9324608082814458,ENSG00000118946
0.270260233,0.044551992,1.0455593360183169,ENSG00000166450
1.0,-2.71959e-05,0.9999728044698052,ENSG00000103197
1.0,0.02183742,1.022077601585332,ENSG00000173327
0.017731511,-0.044320675,0.9566471354604378,ENSG00000198909
1.59971e-09,-0.076027471,0.9267907463410823,ENSG00000224051
1.04196e-12,0.083992557,1.0876207986170958,ENSG00000172009
0.001261917,-0.073611015,0.9290330034675727,ENSG00000116711
1.0,0.008158677,1.008192049702489,ENSG00000186470
1.0,-0.000473873,0.9995262392600771,ENSG00000135250
1.0,-0.041122115,0.9597119275698253,ENSG00000101844
0.028785449,-0.065993972,0.9361365073054768,ENSG00000170430
0.004062719,0.058823708,1.0605882510342972,ENSG00000132256
0.029468132,-0.063640633,0.9383421481498113,ENSG00000180353
1.0,0.00916606,1.0092081969729032,ENSG00000151651
1.0,0.013824749,1.0139207527415142,ENSG00000107165
1.0,-0.015630671,0.984490853941945,ENSG00000167751
0.09409432,-0.068274465,0.9340040869625188,ENSG00000129559
0.182475586,0.043136365,1.0440802611483133,ENSG00000003400
3.18061e-19,-0.101865147,0.9031513361243231,ENSG00000087470
1.0,0.019380754,1.0195697799934436,ENSG00000135469
0.838106646,-0.048185456,0.9529570390878827,ENSG00000110330
1.0,-0.020720486,0.9794927082349335,ENSG00000091164
0.000553792,0.056309404,1.057924959317926,ENSG00000154328
0.000252689,0.068865466,1.0712920742451244,ENSG00000090316
1.1445299999999999e-20,-0.129006582,0.8789681801579816,ENSG00000113658
1.0,0.040112194,1.0409275534672324,ENSG00000085117
1.0,-0.043953539,0.956998419543733,ENSG00000108946
1.0,0.025835228,1.026171850154397,ENSG00000104164
1.0,0.002792564,1.0027964668389773,ENSG00000131471
1.0,0.010245476,1.0102981405935105,ENSG00000079101
1.0,0.011866444,1.0119371295653345,ENSG00000170775
0.044926887,0.035946796,1.036600693720454,ENSG00000149428
1.0,0.019247529,1.0194339568572235,ENSG00000164904
3.29974e-08,-0.084434897,0.9190314851360389,ENSG00000167186
1.0,0.034061026,1.034647745214853,ENSG00000160752
1.0,0.024562425,1.0248665664057568,ENSG00000165409
4.02926e-10,-0.072109111,0.9304293701935145,ENSG00000123908
2.0465700000000004e-18,0.097836708,1.1027826948134543,ENSG00000169019
1.0,-0.039905235,0.9608804926778001,ENSG00000111728
1.0,0.02961925,1.0300622630730218,ENSG00000120820
1.0,-0.007768334,0.9922617615254469,ENSG00000198873
1.0,0.025403585,1.0257290058406805,ENSG00000088298
1.0,-0.012837607,0.9872444435903686,ENSG00000165806
1.22322e-17,-0.120270746,0.8866803390608048,ENSG00000203618
1.0,-0.018479345,0.9816903511965882,ENSG00000081760
0.089380446,0.048792989,1.0500029660762857,ENSG00000129167
1.0,-0.035696027,0.9649335626577513,ENSG00000132323
1.0,-0.027603002,0.9727744796760387,ENSG00000111667
4.14724e-07,-0.039278629,0.9614827748368958,ENSG00000182264
1.0,0.025857379,1.0261945811388058,ENSG00000104081
1.0,0.004228874,1.0042378283054143,ENSG00000160185
0.118130451,-0.029907242,0.9705355543103175,ENSG00000130592
0.002660785,-0.05384517,0.9475788087715111,ENSG00000266967
0.003791581,0.065792359,1.068004932528803,ENSG00000213578
1.0,0.019401885,1.019591324750095,ENSG00000132330
1.45372e-11,-0.081707866,0.9215411328742807,ENSG00000134207
1.0,-0.054698612,0.9467704502104339,ENSG00000110934
5.78397e-05,0.043875402,1.044852160288151,ENSG00000184743
0.023198904,0.050936762,1.0522563485921772,ENSG00000272573
1.0,0.004977655,1.0049900641055214,ENSG00000111452
0.844637225,0.046347744,1.0474385881174424,ENSG00000177706
1.0,0.013430711,1.0135213081392898,ENSG00000099998
1.0,-0.01368969,0.9864035876735318,ENSG00000119913
1.0,-0.05813509,0.9435224783754909,ENSG00000161533
6.93537e-12,0.067446081,1.0697725769752433,ENSG00000071889
7.07996e-13,-0.086962572,0.9167114056655616,ENSG00000168515
5.3273e-14,-0.115738626,0.8907080007881535,ENSG00000123739
1.0,-0.002687139,0.9973164681263295,ENSG00000172247
2.42887e-08,-0.070214733,0.9321936256787411,ENSG00000072786
0.573124445,0.035359231,1.0359918023329997,ENSG00000015532
0.025792109,-0.037153914,0.963527823514284,ENSG00000184330
0.0107131,-0.069193843,0.9331457787683483,ENSG00000096060
1.0,-9.8968e-05,0.999901036897171,ENSG00000134571
1.0,0.04170199,1.0425837320722593,ENSG00000138395
0.000233788,-0.078692438,0.9243241677213035,ENSG00000037241
1.0,0.007792407,1.007822846818542,ENSG00000180332
1.0,0.040300381,1.0411234609337778,ENSG00000121570
9.963070000000001e-18,0.105665975,1.11145056222181,ENSG00000164331
1.0,-0.01614396,0.983985655283565,ENSG00000249948
1.0,-0.017253582,0.9828944087003534,ENSG00000180329
1.0,0.045371635,1.046416672716183,ENSG00000116761
1.36156e-12,-0.108745349,0.8969587998734477,ENSG00000178585
1.0,0.009763353,1.0098111700223622,ENSG00000112514
0.012261075,-0.026681983,0.973670836171854,ENSG00000152147
6.38679e-10,0.081123422,1.0845047400510017,ENSG00000168256
0.002816863,-0.073626076,0.9290190114068749,ENSG00000124802
2.55639e-13,-0.088211929,0.9155668210002266,ENSG00000114503
1.0,0.004945765,1.0049580154833953,ENSG00000240344
1.0,-0.033648964,0.9669108655926799,ENSG00000008988
1.0,0.015508444,1.015629323996115,ENSG00000163877
1.0,-0.037930132,0.9627802060687681,ENSG00000116649
1.39639e-09,-0.073549062,0.9290905616321686,ENSG00000136874
1.0,-0.0143725,0.9857302913327288,ENSG00000141759
1.0,-0.012316652,0.9877588875089102,ENSG00000167118
0.000961376,0.04488209,1.0459045300348107,ENSG00000133393
2.6055e-07,0.08234013,1.0858250687085977,ENSG00000215021
1.05907e-09,0.090999589,1.0952685551029968,ENSG00000152700
0.034482376,0.050551225,1.05185074302931,ENSG00000177706
1.0,0.004295811,1.0043050512227527,ENSG00000143479
1.0,-0.042245418,0.9586344855426748,ENSG00000111728
1.0,0.011183486,1.0112462549532264,ENSG00000113648
0.006904088,0.05503583,1.0565784712039137,ENSG00000123360
1.0,-0.018065514,0.9820966891681397,ENSG00000198373
1.0,0.007866657,1.0078976804430821,ENSG00000124557
8.82709e-14,-0.075973699,0.9268405830729929,ENSG00000197632
1.0,-0.01959351,0.9805971952575743,ENSG00000101542
1.0,0.007266826,1.0072932934526722,ENSG00000042980
1.0,0.00679815,1.0068213098733976,ENSG00000187323
1.0,0.001636151,1.0016374902253393,ENSG00000166897
2.70268e-06,-0.069674111,0.9326977263127114,ENSG00000128594
1.0,0.012526769,1.0126055576160033,ENSG00000126243
1.0,0.012004739,1.0120770850880194,ENSG00000140945
0.035123074,0.045657228,1.0467155646716875,ENSG00000173621
0.120544594,-0.046530779,0.9545351804795078,ENSG00000115170
1.0,-0.015639514,0.9844821481278164,ENSG00000113555
1.0,0.028866833,1.029287518217378,ENSG00000176845
1.0,-0.020411578,0.9797953281068923,ENSG00000104974
6.24428e-29,-0.143187835,0.8665912774344036,ENSG00000165985
1.0,-0.039818214,0.9609641130974669,ENSG00000104870
1.20661e-05,0.064195938,1.06630130723982,ENSG00000165246
1.0,0.023254196,1.0235266828707996,ENSG00000181790
0.000264671,0.069220355,1.0716723314886267,ENSG00000189056
1.0,0.014462609,1.0145676985413468,ENSG00000079387
2.95949e-09,0.078143222,1.081277510308319,ENSG00000180549
1.0,-0.058898215,0.9428027274490729,ENSG00000140367
2.32929e-09,0.075861668,1.0788133294293742,ENSG00000106302
1.0,-0.001459338,0.9985417263159041,ENSG00000196968
1.0,0.023844232,1.0241307786622602,ENSG00000115526
0.002822314,-0.071255033,0.9312243688962757,ENSG00000257594
1.0,0.017756312,1.0179148925191621,ENSG00000141012
0.057688252,0.054329844,1.0558328048413197,ENSG00000136840
1.0,-0.048268842,0.9528775791251916,ENSG00000160714
1.0,0.028272887,1.0286763585289755,ENSG00000036672
1.0,-0.021900589,0.9783374877251295,ENSG00000172046
1.0,-0.000267978,0.9997320579028972,ENSG00000160714
1.0,0.026392665,1.026744035775933,ENSG00000147162
0.038151876,-0.062470173,0.9394410831047789,ENSG00000153936
0.002113694,-0.063570659,0.9384078100005704,ENSG00000144057
3.80664e-08,-0.095838538,0.9086107103281242,ENSG00000159921
1.0,0.021721598,1.0219592293685469,ENSG00000162607
6.32713e-05,-0.081217097,0.9219935076912089,ENSG00000264522
1.0,-0.047644126,0.953473042973443,ENSG00000114742
1.0,-0.033904685,0.9666636377912372,ENSG00000103194
1.0,0.029168877,1.0295984552925055,ENSG00000163930
6.01842e-06,-0.086548216,0.9170913292431387,ENSG00000126858
0.001045728,-0.073935754,0.9287313591995394,ENSG00000019995
0.130739474,-0.060610924,0.9411893627390592,ENSG00000152484
1.0,-0.033149651,0.9673937773097276,ENSG00000124422
1.0,0.009981158,1.0100311358982133,ENSG00000163904
3.79722e-37,-0.161377172,0.8509710481183546,ENSG00000130985
1.0,-0.024735985,0.9755674424692107,ENSG00000109189
2.21333e-07,0.052578054,1.0539848265996135,ENSG00000102226
3.64232e-08,-0.093029047,0.9111670332429336,ENSG00000114316
1.0,-0.008868664,0.991170546599744,ENSG00000135093
1.0,0.01204026,1.0121130357166561,ENSG00000083799
1.0,0.024069928,1.024361946968381,ENSG00000181523
9.00918e-10,-0.089260163,0.9146075955633731,ENSG00000158089
1.0,-0.015695195,0.9844273327034295,ENSG00000152127
0.472737775,-0.036334315,0.9643178536646444,ENSG00000093217
0.001478166,0.072513901,1.0752077524492367,ENSG00000109956
1.0,-0.030427538,0.9700307198866063,ENSG00000128268
1.0,-0.025114601,0.975198146941422,ENSG00000100439
1.0,-0.026360693,0.9739837171348784,ENSG00000132744
1.0,-0.041566061,0.9592859618583113,ENSG00000138769
2.4722600000000002e-23,-0.119136885,0.887686281508414,ENSG00000213066
1.0,-0.012154958,0.9879186151076161,ENSG00000211445
1.0,-0.003580263,0.9964261384996118,ENSG00000204525
2.34327e-15,-0.096705604,0.9078232263236019,ENSG00000051128
1.14491e-18,-0.132332247,0.8760498817762199,ENSG00000140398
4.08836e-25,-0.1208917,0.8861299222669845,ENSG00000256980
0.00252929,-0.047278881,0.9538213578412836,ENSG00000120215
1.0,-0.003313388,0.9966920952123443,ENSG00000121766
1.0,-0.013319238,0.9867690705481438,ENSG00000152127
1.0,-0.013491272,0.9865993273190831,ENSG00000168288
1.0,-0.046977858,0.9541085232274097,ENSG00000120162
5.7009500000000005e-18,-0.125889746,0.8817120537053608,ENSG00000101335
0.00039191,-0.065359465,0.9367306809560535,ENSG00000204356
1.19175e-05,-0.075786518,0.9270140862579163,ENSG00000115241
1.0,-0.05236039,0.9489867998550313,ENSG00000119729
8.13054e-10,-0.082487259,0.9208231699900736,ENSG00000118705
3.5438999999999996e-46,-0.182572059,0.8331246076391771,ENSG00000112306
1.0,0.010361688,1.0104155561834434,ENSG00000057149
5.0549399999999995e-21,-0.118713136,0.8880625173916767,ENSG00000077463
9.29427e-11,-0.085106122,0.9184148152127162,ENSG00000159210
1.0,0.00967428,1.0097212271178164,ENSG00000139874
1.0,0.003542453,1.0035487349022194,ENSG00000163479
1.0,-0.042256599,0.9586237671104135,ENSG00000110777
3.1333e-28,-0.128086143,0.8797775891994376,ENSG00000107341
1.93806e-29,-0.152240544,0.8587816811132675,ENSG00000175520
1.35163e-11,-0.088040934,0.9157233917348083,ENSG00000150048
3.70714e-09,-0.083072217,0.9202846846212195,ENSG00000138030
1.41677e-19,-0.125326088,0.8822091778489668,ENSG00000204628
1.0,-0.056497047,0.945069275280596,ENSG00000196470
3.4205600000000004e-18,-0.120811226,0.8862012355557434,ENSG00000205220
3.18849e-05,-0.082244137,0.9210470695771629,ENSG00000002834
7.40585e-05,0.067662834,1.0700044785223906,ENSG00000095906
2.5939e-10,-0.07418088,0.9285037308963319,ENSG00000198042
1.0,-0.032170955,0.9683410251882506,ENSG00000156639
1.0,-0.011445078,0.988620167753744,ENSG00000100151
3.0044899999999997e-25,0.127600864,1.136099453997604,ENSG00000112175
0.001548815,-0.075319281,0.9274473227427132,ENSG00000116001
0.000229315,0.0717972,1.0744374260576701,ENSG00000141668
0.743685784,-0.043799475,0.9571458699063462,ENSG00000006625
1.0,0.028243924,1.0286465654070547,ENSG00000144152
3.20602e-05,-0.051786755,0.9495313280632537,ENSG00000088926
1.0,-0.048156192,0.952984926830726,ENSG00000124479
1.30357e-08,0.088660115,1.092709197737632,ENSG00000230797
1.0,-0.001987985,0.9980139897333834,ENSG00000169914
1.0,0.003490685,1.0034967845360059,ENSG00000154124
1.0,-0.034443343,0.9661430769041619,ENSG00000213927
1.0,0.025001486,1.02531664414383,ENSG00000105329
1.0,-0.055183514,0.9463114706146413,ENSG00000182179
1.03799e-16,-0.115103483,0.8912739074366971,ENSG00000186591
1.0,-0.042823495,0.9580804811392054,ENSG00000169884
1.0,0.026306092,1.0266551513120767,ENSG00000002745
7.89117e-05,0.060306647,1.0621622054654616,ENSG00000002745
1.0,0.03613144,1.0367921134906575,ENSG00000111186
0.0686062,-0.050324856,0.95092046210165,ENSG00000077420
0.451242651,0.041908385,1.0427989383496263,ENSG00000143437
3.1775e-23,-0.136688122,0.8722422168740547,ENSG00000204463
0.179267158,0.044853038,1.0458741448577813,ENSG00000155629
0.118379463,-0.061631371,0.9402294187467038,ENSG00000159842
1.0,-0.003870728,0.996136753611418,ENSG00000198087
0.084431404,-0.007068847,0.9929560785327814,ENSG00000153071
1.0,0.030627904,1.0311017636549988,ENSG00000117594
1.0,-0.008100075,0.9919326422106203,ENSG00000130226
1.0,-0.051596596,0.949711907159893,ENSG00000151702
1.0,-0.021567059,0.9786638470496978,ENSG00000003147
1.0,-0.023112499,0.9771525489050125,ENSG00000269335
1.0,0.035286946,1.0359169183720942,ENSG00000091409
0.03442733,0.050454966,1.051749497801597,ENSG00000091409
1.0,0.030978963,1.0314638047542206,ENSG00000169896
5.63497e-15,-0.114705505,0.8916286854360675,ENSG00000147166
1.0,0.006647954,1.0066701006957308,ENSG00000175445
1.0,-0.049095044,0.952090634895776,ENSG00000012983
0.001934075,0.017174665,1.0173229975293328,ENSG00000108819
1.0,0.037752451,1.0384741278248923,ENSG00000164867
1.0,-0.041247632,0.9595914749673953,ENSG00000013374
0.013260218,-0.053185359,0.9482042380027587,ENSG00000070081
1.0,0.024800984,1.0251110867140725,ENSG00000117115
5.68941e-07,0.059041938,1.0608197284650618,ENSG00000105854
1.0,-0.012528759,0.9875493991523161,ENSG00000164951
2.50607e-05,-0.048646224,0.9525180481231574,ENSG00000163515
9.2771e-08,-0.083955766,0.9194719271168211,ENSG00000138032
2.17846e-05,0.075464214,1.0783846359549507,ENSG00000182871
1.0,0.009034684,1.0090756199457283,ENSG00000180228
1.0,0.028706584,1.029122589137084,ENSG00000101265
1.0,0.004240381,1.004249384136591,ENSG00000132109
1.0,0.009955929,1.0100056541441267,ENSG00000111252
1.0,0.025625838,1.0259570025249507,ENSG00000109576
1.0,-0.028279755,0.9721163743410918,ENSG00000013810
4.06579e-17,-0.121177223,0.8858769479099063,ENSG00000015285
1.0,0.019229572,1.0194156510460195,ENSG00000015285
1.0,-0.005569661,0.9944458208056888,ENSG00000109906
1.0,-0.022907466,0.9773529179640048,ENSG00000142634
6.76865e-11,-0.099424592,0.9053582185470175,ENSG00000137764
1.0,-0.029262403,0.9711615953127571,ENSG00000126803
1.0,-0.033745843,0.9668171967722763,ENSG00000177688
1.0,-0.017879059,0.9822798230789047,ENSG00000130635
1.0,-0.010544395,0.9895110022518183,ENSG00000128245
1.0,0.032929102,1.0334772651726976,ENSG00000105700
3.26494e-20,-0.12921705,0.8787832049494041,ENSG00000150907
1.8729e-10,-0.080120972,0.9230046819102544,ENSG00000137124
1.16663e-10,0.082890946,1.0864233232786122,ENSG00000099260
1.0,0.016961882,1.0171065515187818,ENSG00000256812
1.62573e-05,-0.058355045,0.9433149687109905,ENSG00000140968
1.0,0.03262164,1.0331595590295788,ENSG00000112640
1.0,-0.013700231,0.9863931900481149,ENSG00000130762
1.0,0.019155542,1.0193401864987273,ENSG00000177981
1.0,0.004594271,1.0046048408437205,ENSG00000116459
1.0,0.024254794,1.024551334169157,ENSG00000078328
0.064488691,0.05006237,1.0513366661990786,ENSG00000162772
0.72269637,0.037799712,1.0385232083104348,ENSG00000172238
0.000269905,0.075495919,1.0784188266818393,ENSG00000166896
0.028512129,0.049898894,1.0511648119336416,ENSG00000198650
0.055730268,-0.043662005,0.9572774577935684,ENSG00000174943
1.0,0.01471265,1.0148214137815421,ENSG00000133134
1.0,0.00025255,1.000252581893436,ENSG00000184515
0.055741726,0.049636352,1.0508888732459196,ENSG00000168283
1.0,0.011384855,1.0114499091044684,ENSG00000100916
1.0,0.005897839,1.0059152654951444,ENSG00000133639
1.0,0.027193416,1.0275665313524536,ENSG00000137707
1.0,0.01963642,1.0198304826457976,ENSG00000100024
1.0,-0.033826503,0.9667392164421736,ENSG00000196954
1.0,-0.01163251,0.9884348860628629,ENSG00000173894
0.057689004,0.05828244,1.0600143438856353,ENSG00000163249
1.0,0.022529988,1.0227857050022868,ENSG00000163633
1.0,0.019387949,1.0195771158244014,ENSG00000156345
1.0,0.042736363,1.0436627104718137,ENSG00000113722
1.0,0.029668146,1.0301126302288033,ENSG00000102265
1.0,-0.003060093,0.9969445843123644,ENSG00000110871
1.0,-0.033158372,0.9673853407053836,ENSG00000119723
1.0,0.014825881,1.0149363295309357,ENSG00000111269
1.0,0.027124218,1.0274954282637412,ENSG00000095794
1.0,0.022294172,1.0225445442043808,ENSG00000268902
1.0,-0.02751269,0.9728623368520661,ENSG00000198612
0.416961908,-0.046935807,0.9541486452885004,ENSG00000104368
1.0,0.019646397,1.0198406575452803,ENSG00000100897
1.0,0.011261532,1.0113251817583613,ENSG00000198876
1.0,0.024334115,1.0246326058287667,ENSG00000115844
3.62624e-26,0.124947962,1.1330894878218558,ENSG00000232125
1.0,-0.018919774,0.9812580814959445,ENSG00000133740
1.0,-0.046504317,0.9545604397236572,ENSG00000158711
1.0,0.031422833,1.0319217422180693,ENSG00000128886
1.91594e-09,0.067032697,1.0693304415004448,ENSG00000175832
1.0,0.037505326,1.0382175266136466,ENSG00000157036
1.0,0.006430582,1.0064513025837556,ENSG00000165669
5.6828e-15,0.097664617,1.1025929321654113,ENSG00000158571
1.0,-0.017210828,0.9829364322662344,ENSG00000186523
0.005398396,0.05853913,1.0602864738925988,ENSG00000143756
1.0,-0.025752479,0.9745762878540485,ENSG00000204923
1.0,0.027832731,1.028223680089585,ENSG00000075426
1.0,-0.008300612,0.9917337429583455,ENSG00000184481
1.0,-0.044834811,0.9561554151451903,ENSG00000049768
1.0,-0.001010688,0.9989898225730922,ENSG00000069509
1.0,0.004603517,1.00461412946302,ENSG00000104064
1.0,0.023440676,1.0237175679241906,ENSG00000063515
1.0,0.009150354,1.0091923464734358,ENSG00000182870
1.0,0.003454331,1.0034603040770103,ENSG00000157259
1.0,-0.03320426,0.9673409503453695,ENSG00000142252
1.0,0.018592719,1.0187666398147144,ENSG00000065457
1.0,-0.02482569,0.9754799331168559,ENSG00000169136
0.108074687,-0.064291113,0.9377319738238956,ENSG00000142025
0.062391694,0.039845176,1.0406496441788031,ENSG00000125898
1.0,0.006120982,1.0061397534907637,ENSG00000164683
1.0,-0.0373061,0.9633811992262996,ENSG00000005073
0.012911124,0.056890518,1.0585399129845223,ENSG00000106004
1.0,-0.021899949,0.978338113861322,ENSG00000160888
1.0,0.020987343,1.0212091261118204,ENSG00000131737
1.0,-0.059509022,0.9422270327805933,ENSG00000147592
1.0,-0.041528598,0.9593219002614763,ENSG00000187098
1.0,-0.016034005,0.9840938553747531,ENSG00000160953
1.0,-0.003217652,0.996787519094449,ENSG00000115507
1.0,0.020629602,1.0208438630765133,ENSG00000107859
1.0,-0.011638947,0.988428523527979,ENSG00000164576
1.0,0.051372968,1.0527154492489221,ENSG00000167565
1.0,0.027137161,1.0275087272231331,ENSG00000133773
1.0,-0.001143984,0.9988566701002457,ENSG00000118526
1.0,0.000291052,1.000291094359743,ENSG00000128016
0.062954861,0.051816663,1.0531826374670503,ENSG00000100219
1.0,0.03069968,1.0311757746712624,ENSG00000112599
1.0,0.034030844,1.0346165179478601,ENSG00000164508
1.0,0.034446049,1.0350461850929955,ENSG00000197903
2.73021e-08,-0.096187523,0.9082936741430345,ENSG00000176095
1.0,-0.043520883,0.9574125602357064,ENSG00000100889
1.0,0.012647516,1.0127278340813783,ENSG00000198586
0.000232583,0.057239448,1.058909333763608,ENSG00000142273
1.0,0.02278508,1.023046642733496,ENSG00000197329
1.0,-0.004348807,0.9956606353685233,ENSG00000004487
1.0,0.026042082,1.0263841398620195,ENSG00000128656
0.356647593,0.048207892,1.0493887921840155,ENSG00000151304
1.0,-0.047947405,0.9531839184673547,ENSG00000096063
1.0,0.02272777,1.0229880136104346,ENSG00000105507
5.66116e-19,-0.103301603,0.9018549303065145,ENSG00000114315
0.000288069,0.055124143,1.0566717849387883,ENSG00000197921
2.06131e-10,0.08617885,1.0900012575979783,ENSG00000196787
1.0,0.031384557,1.0318822451373642,ENSG00000188816
0.05141958,0.046725119,1.0478339398478709,ENSG00000143125
1.0,-0.009275729,0.9907671578694793,ENSG00000140262
1.36282e-14,-0.086989291,0.9166869123807331,ENSG00000123388
1.0,-0.016172453,0.98395761897971,ENSG00000170166
0.234119016,-0.061655389,0.9402068365877146,ENSG00000068745
1.0,0.022976847,1.023242848131292,ENSG00000166578
2.02033e-06,-0.061323918,0.9405185395454367,ENSG00000186847
0.102485733,-0.031701928,0.9687953098018183,ENSG00000139648
0.050832475,-0.039520157,0.9612505778674186,ENSG00000180138
1.0,0.010806641,1.0108652436538892,ENSG00000243335
1.0,-0.01446781,0.9856363458557047,ENSG00000205420
1.0,-0.057339016,0.9442738911393405,ENSG00000119138
1.0,0.032629341,1.033167515421979,ENSG00000214402
1.0,0.008731019,1.008769245517547,ENSG00000169744
2.99182e-07,-0.067775776,0.9344699806850241,ENSG00000048540
1.0,-0.005949404,0.9940682586591868,ENSG00000102897
4.4484500000000004e-18,-0.099774207,0.9050417470582535,ENSG00000118579
1.0,0.009673758,1.0097207000434736,ENSG00000161920
1.0,0.034957365,1.0355755560945705,ENSG00000150051
4.1664e-05,-0.083446677,0.9199401393314569,ENSG00000244754
0.903093015,0.054491073,1.0560030494324253,ENSG00000152620
1.0,-0.04649397,0.9545703166116251,ENSG00000173418
1.0,-0.012480729,0.987596832289055,ENSG00000140990
1.0,-0.027888382,0.9724969089034861,ENSG00000101247
1.0,-0.013930017,0.9861665567421242,ENSG00000116044
1.0,0.033140915,1.0336961922776504,ENSG00000001167
1.0,-0.028110742,0.9722806885310942,ENSG00000129460
0.002098357,0.059747873,1.061568862628978,ENSG00000145506
0.056506653,-0.031444286,0.9690449443198136,ENSG00000129535
2.21744e-17,-0.105752661,0.8996471383830853,ENSG00000156831
4.8516e-19,-0.103508458,0.901668396398307,ENSG00000117697
1.0,0.034528817,1.0351318573410546,ENSG00000165588
1.0,0.004697154,1.00470820292057,ENSG00000174740
0.029559155,0.050389765,1.0516809249181256,ENSG00000135903
1.0,0.005041989,1.0050547212161087,ENSG00000168291
5.50313e-10,-0.066069517,0.9360657895442527,ENSG00000154553
0.001382088,0.058341687,1.060077148415939,ENSG00000136147
1.0,0.037669758,1.0383882568343539,ENSG00000156531
1.0,0.010772828,1.0108310638452698,ENSG00000175287
1.0,-0.03121664,0.969265568636377,ENSG00000164093
1.0,-0.011652519,0.9884151086670913,ENSG00000173261
1.0,-0.023966496,0.9763184197822844,ENSG00000204569
6.49717e-09,0.084775674,1.0884728665449404,ENSG00000149923
1.0,0.022840538,1.0231033804274738,ENSG00000178125
1.0,-0.027475997,0.9728980347447196,ENSG00000196850
1.0,0.021052579,1.021275747883417,ENSG00000136930
1.0,0.024583602,1.0248882702348436,ENSG00000101003
1.0,0.023811036,1.0240967821812084,ENSG00000108384
2.06491e-15,-0.091280775,0.9127613943368134,ENSG00000184672
